Time,Ex,Ey
6.605999999999999872e+00,9.489783302687363475e-01,2.415339560797089113e+00
6.607000000000000206e+00,9.486625161221580171e-01,2.416288381198526736e+00
6.608000000000000540e+00,9.483457533129990846e-01,2.417236885311013328e+00
6.608999999999999986e+00,9.480280421580208339e-01,2.418185072186042728e+00
6.610000000000000320e+00,9.477093829749335674e-01,2.419132940875427185e+00
6.610999999999999766e+00,9.473897760823977166e-01,2.420080490431292919e+00
6.612000000000000099e+00,9.470692218000166251e-01,2.421027719906091225e+00
6.613000000000000433e+00,9.467477204483457642e-01,2.421974628352588699e+00
6.613999999999999879e+00,9.464252723488852936e-01,2.422921214823877012e+00
6.615000000000000213e+00,9.461018778240830596e-01,2.423867478373364914e+00
6.616000000000000547e+00,9.457775371973314860e-01,2.424813418054787562e+00
6.616999999999999993e+00,9.454522507929723485e-01,2.425759032922203406e+00
6.618000000000000327e+00,9.451260189362896691e-01,2.426704322029996419e+00
6.618999999999999773e+00,9.447988419535169324e-01,2.427649284432872090e+00
6.620000000000000107e+00,9.444707201718278711e-01,2.428593919185868977e+00
6.621000000000000441e+00,9.441416539193444590e-01,2.429538225344348934e+00
6.621999999999999886e+00,9.438116435251333591e-01,2.430482201964003330e+00
6.623000000000000220e+00,9.434806893192022592e-01,2.431425848100854381e+00
6.624000000000000554e+00,9.431487916325060894e-01,2.432369162811251151e+00
6.625000000000000000e+00,9.428159507969413600e-01,2.433312145151879324e+00
6.626000000000000334e+00,9.424821671453481597e-01,2.434254794179753212e+00
6.626999999999999780e+00,9.421474410115097120e-01,2.435197108952220191e+00
6.628000000000000114e+00,9.418117727301513753e-01,2.436139088526965590e+00
6.629000000000000448e+00,9.414751626369398663e-01,2.437080731962005142e+00
6.629999999999999893e+00,9.411376110684854801e-01,2.438022038315695639e+00
6.631000000000000227e+00,9.407991183623385378e-01,2.438963006646726051e+00
6.632000000000000561e+00,9.404596848569921619e-01,2.439903636014125521e+00
6.633000000000000007e+00,9.401193108918772801e-01,2.440843925477264698e+00
6.634000000000000341e+00,9.397779968073680656e-01,2.441783874095849516e+00
6.634999999999999787e+00,9.394357429447781627e-01,2.442723480929929192e+00
6.636000000000000121e+00,9.390925496463597977e-01,2.443662745039895334e+00
6.637000000000000455e+00,9.387484172553055561e-01,2.444601665486479281e+00
6.637999999999999901e+00,9.384033461157481604e-01,2.445540241330761422e+00
6.639000000000000234e+00,9.380573365727574719e-01,2.446478471634160989e+00
6.640000000000000568e+00,9.377103889723422681e-01,2.447416355458445381e+00
6.641000000000000014e+00,9.373625036614479100e-01,2.448353891865729715e+00
6.642000000000000348e+00,9.370136809879611173e-01,2.449291079918472391e+00
6.642999999999999794e+00,9.366639213007025289e-01,2.450227918679484418e+00
6.644000000000000128e+00,9.363132249494321435e-01,2.451164407211924967e+00
6.645000000000000462e+00,9.359615922848436576e-01,2.452100544579301378e+00
6.645999999999999908e+00,9.356090236585709041e-01,2.453036329845475372e+00
6.647000000000000242e+00,9.352555194231796376e-01,2.453971762074657725e+00
6.648000000000000576e+00,9.349010799321754162e-01,2.454906840331414042e+00
6.649000000000000021e+00,9.345457055399961632e-01,2.455841563680663420e+00
6.650000000000000355e+00,9.341893966020141660e-01,2.456775931187679340e+00
6.650999999999999801e+00,9.338321534745394059e-01,2.457709941918091889e+00
6.652000000000000135e+00,9.334739765148133417e-01,2.458643594937888199e+00
6.653000000000000469e+00,9.331148660810125728e-01,2.459576889313410675e+00
6.653999999999999915e+00,9.327548225322451758e-01,2.460509824111364985e+00
6.655000000000000249e+00,9.323938462285560336e-01,2.461442398398811626e+00
6.656000000000000583e+00,9.320319375309192855e-01,2.462374611243173028e+00
6.657000000000000028e+00,9.316690968012425467e-01,2.463306461712235329e+00
6.658000000000000362e+00,9.313053244023667965e-01,2.464237948874143935e+00
6.658999999999999808e+00,9.309406206980623821e-01,2.465169071797408407e+00
6.660000000000000142e+00,9.305749860530324602e-01,2.466099829550904676e+00
6.661000000000000476e+00,9.302084208329127746e-01,2.467030221203870166e+00
6.661999999999999922e+00,9.298409254042645511e-01,2.467960245825912668e+00
6.663000000000000256e+00,9.294725001345838233e-01,2.468889902487002352e+00
6.663999999999999702e+00,9.291031453922955485e-01,2.469819190257480201e+00
6.665000000000000036e+00,9.287328615467523862e-01,2.470748108208055349e+00
6.666000000000000369e+00,9.283616489682388062e-01,2.471676655409808188e+00
6.666999999999999815e+00,9.279895080279647601e-01,2.472604830934186815e+00
6.668000000000000149e+00,9.276164390980708996e-01,2.473532633853014140e+00
6.669000000000000483e+00,9.272424425516260227e-01,2.474460063238482110e+00
6.669999999999999929e+00,9.268675187626248535e-01,2.475387118163161482e+00
6.671000000000000263e+00,9.264916681059907066e-01,2.476313797699991159e+00
6.671999999999999709e+00,9.261148909575732668e-01,2.477240100922289301e+00
6.673000000000000043e+00,9.257371876941494770e-01,2.478166026903751096e+00
6.674000000000000377e+00,9.253585586934194307e-01,2.479091574718444768e+00
6.674999999999999822e+00,9.249790043340138102e-01,2.480016743440821791e+00
6.676000000000000156e+00,9.245985249954844498e-01,2.480941532145709338e+00
6.677000000000000490e+00,9.242171210583105534e-01,2.481865939908314722e+00
6.677999999999999936e+00,9.238347929038941420e-01,2.482789965804228061e+00
6.679000000000000270e+00,9.234515409145634957e-01,2.483713608909420500e+00
6.679999999999999716e+00,9.230673654735692679e-01,2.484636868300242885e+00
6.681000000000000050e+00,9.226822669650855957e-01,2.485559743053436410e+00
6.682000000000000384e+00,9.222962457742107656e-01,2.486482232246119306e+00
6.682999999999999829e+00,9.219093022869637721e-01,2.487404334955802376e+00
6.684000000000000163e+00,9.215214368902878705e-01,2.488326050260377897e+00
6.685000000000000497e+00,9.211326499720483563e-01,2.489247377238126280e+00
6.685999999999999943e+00,9.207429419210292343e-01,2.490168314967719176e+00
6.687000000000000277e+00,9.203523131269396584e-01,2.491088862528214598e+00
6.687999999999999723e+00,9.199607639804053827e-01,2.492009018999059133e+00
6.689000000000000057e+00,9.195682948729757555e-01,2.492928783460097275e+00
6.690000000000000391e+00,9.191749061971197232e-01,2.493848154991557209e+00
6.690999999999999837e+00,9.187805983462220549e-01,2.494767132674066357e+00
6.692000000000000171e+00,9.183853717145920026e-01,2.495685715588642495e+00
6.693000000000000504e+00,9.179892266974553072e-01,2.496603902816698195e+00
6.693999999999999950e+00,9.175921636909551982e-01,2.497521693440044377e+00
6.695000000000000284e+00,9.171941830921521710e-01,2.498439086540887200e+00
6.695999999999999730e+00,9.167952852990284285e-01,2.499356081201825841e+00
6.697000000000000064e+00,9.163954707104793318e-01,2.500272676505867153e+00
6.698000000000000398e+00,9.159947397263185076e-01,2.501188871536408342e+00
6.698999999999999844e+00,9.155930927472762937e-01,2.502104665377252957e+00
6.700000000000000178e+00,9.151905301749976296e-01,2.503020057112602892e+00
6.701000000000000512e+00,9.147870524120447211e-01,2.503935045827060613e+00
6.701999999999999957e+00,9.143826598618949308e-01,2.504849630605636701e+00
6.703000000000000291e+00,9.139773529289380027e-01,2.505763810533741420e+00
6.703999999999999737e+00,9.135711320184818351e-01,2.506677584697189598e+00
6.705000000000000071e+00,9.131639975367438211e-01,2.507590952182204624e+00
6.706000000000000405e+00,9.127559498908595081e-01,2.508503912075414011e+00
6.706999999999999851e+00,9.123469894888746046e-01,2.509416463463855607e+00
6.708000000000000185e+00,9.119371167397478661e-01,2.510328605434973603e+00
6.709000000000000519e+00,9.115263320533517621e-01,2.511240337076618978e+00
6.709999999999999964e+00,9.111146358404691448e-01,2.512151657477061928e+00
6.711000000000000298e+00,9.107020285127956916e-01,2.513062565724972774e+00
6.711999999999999744e+00,9.102885104829371299e-01,2.513973060909441060e+00
6.713000000000000078e+00,9.098740821644103471e-01,2.514883142119968440e+00
6.714000000000000412e+00,9.094587439716437238e-01,2.515792808446467355e+00
6.714999999999999858e+00,9.090424963199716935e-01,2.516702058979269907e+00
6.716000000000000192e+00,9.086253396256436243e-01,2.517610892809119427e+00
6.717000000000000526e+00,9.082072743058131614e-01,2.518519309027178465e+00
6.717999999999999972e+00,9.077883007785447766e-01,2.519427306725027016e+00
6.719000000000000306e+00,9.073684194628106603e-01,2.520334884994662517e+00
6.719999999999999751e+00,9.069476307784914981e-01,2.521242042928502070e+00
6.721000000000000085e+00,9.065259351463745841e-01,2.522148779619384662e+00
6.722000000000000419e+00,9.061033329881547083e-01,2.523055094160567613e+00
6.722999999999999865e+00,9.056798247264317148e-01,2.523960985645733679e+00
6.724000000000000199e+00,9.052554107847133880e-01,2.524866453168986169e+00
6.725000000000000533e+00,9.048300915874128991e-01,2.525771495824851609e+00
6.725999999999999979e+00,9.044038675598461419e-01,2.526676112708285515e+00
6.727000000000000313e+00,9.039767391282385045e-01,2.527580302914665289e+00
6.727999999999999758e+00,9.035487067197163213e-01,2.528484065539795544e+00
6.729000000000000092e+00,9.031197707623095372e-01,2.529387399679909887e+00
6.730000000000000426e+00,9.026899316849540389e-01,2.530290304431668691e+00
6.730999999999999872e+00,9.022591899174873253e-01,2.531192778892163986e+00
6.732000000000000206e+00,9.018275458906489517e-01,2.532094822158915015e+00
6.733000000000000540e+00,9.013950000360837489e-01,2.532996433329874897e+00
6.733999999999999986e+00,9.009615527863348294e-01,2.533897611503427072e+00
6.735000000000000320e+00,9.005272045748472509e-01,2.534798355778390189e+00
6.735999999999999766e+00,9.000919558359701256e-01,2.535698665254011441e+00
6.737000000000000099e+00,8.996558070049494038e-01,2.536598539029980781e+00
6.738000000000000433e+00,8.992187585179327591e-01,2.537497976206416705e+00
6.738999999999999879e+00,8.987808108119672568e-01,2.538396975883878248e+00
6.740000000000000213e+00,8.983419643249996867e-01,2.539295537163360983e+00
6.741000000000000547e+00,8.979022194958744540e-01,2.540193659146297023e+00
6.741999999999999993e+00,8.974615767643363551e-01,2.541091340934561682e+00
6.743000000000000327e+00,8.970200365710244705e-01,2.541988581630466371e+00
6.743999999999999773e+00,8.965775993574800484e-01,2.542885380336765699e+00
6.745000000000000107e+00,8.961342655661376222e-01,2.543781736156656148e+00
6.746000000000000441e+00,8.956900356403297847e-01,2.544677648193776065e+00
6.746999999999999886e+00,8.952449100242848568e-01,2.545573115552209220e+00
6.748000000000000220e+00,8.947988891631269981e-01,2.546468137336482584e+00
6.749000000000000554e+00,8.943519735028763185e-01,2.547362712651567662e+00
6.750000000000000000e+00,8.939041634904459910e-01,2.548256840602886264e+00
6.751000000000000334e+00,8.934554595736453608e-01,2.549150520296304290e+00
6.751999999999999780e+00,8.930058622011770586e-01,2.550043750838134393e+00
6.753000000000000114e+00,8.925553718226354460e-01,2.550936531335143531e+00
6.754000000000000448e+00,8.921039888885119451e-01,2.551828860894544082e+00
6.754999999999999893e+00,8.916517138501851569e-01,2.552720738624001395e+00
6.756000000000000227e+00,8.911985471599309649e-01,2.553612163631632903e+00
6.757000000000000561e+00,8.907444892709132089e-01,2.554503135026005900e+00
6.758000000000000007e+00,8.902895406371892362e-01,2.555393651916146425e+00
6.759000000000000341e+00,8.898337017137045724e-01,2.556283713411528602e+00
6.759999999999999787e+00,8.893769729562983617e-01,2.557173318622087077e+00
6.761000000000000121e+00,8.889193548216962615e-01,2.558062466658210798e+00
6.762000000000000455e+00,8.884608477675167704e-01,2.558951156630745682e+00
6.762999999999999901e+00,8.880014522522627907e-01,2.559839387650995057e+00
6.764000000000000234e+00,8.875411687353308432e-01,2.560727158830724548e+00
6.765000000000000568e+00,8.870799976770015194e-01,2.561614469282152307e+00
6.766000000000000014e+00,8.866179395384434780e-01,2.562501318117967219e+00
6.767000000000000348e+00,8.861549947817153328e-01,2.563387704451311588e+00
6.767999999999999794e+00,8.856911638697579914e-01,2.564273627395792232e+00
6.769000000000000128e+00,8.852264472664026496e-01,2.565159086065482263e+00
6.770000000000000462e+00,8.847608454363632413e-01,2.566044079574913983e+00
6.770999999999999908e+00,8.842943588452393255e-01,2.566928607039091759e+00
6.772000000000000242e+00,8.838269879595174183e-01,2.567812667573478702e+00
6.773000000000000576e+00,8.833587332465659969e-01,2.568696260294007772e+00
6.774000000000000021e+00,8.828895951746378312e-01,2.569579384317081772e+00
6.775000000000000355e+00,8.824195742128688735e-01,2.570462038759569356e+00
6.775999999999999801e+00,8.819486708312793688e-01,2.571344222738808583e+00
6.777000000000000135e+00,8.814768855007708570e-01,2.572225935372610905e+00
6.778000000000000469e+00,8.810042186931262842e-01,2.573107175779255407e+00
6.778999999999999915e+00,8.805306708810107796e-01,2.573987943077496343e+00
6.780000000000000249e+00,8.800562425379709897e-01,2.574868236386559595e+00
6.781000000000000583e+00,8.795809341384326352e-01,2.575748054826143552e+00
6.782000000000000028e+00,8.791047461577032873e-01,2.576627397516425333e+00
6.783000000000000362e+00,8.786276790719682594e-01,2.577506263578053236e+00
6.783999999999999808e+00,8.781497333582939380e-01,2.578384652132155619e+00
6.785000000000000142e+00,8.776709094946227863e-01,2.579262562300336903e+00
6.786000000000000476e+00,8.771912079597781187e-01,2.580139993204678905e+00
6.786999999999999922e+00,8.767106292334586604e-01,2.581016943967746169e+00
6.788000000000000256e+00,8.762291737962408789e-01,2.581893413712578411e+00
6.788999999999999702e+00,8.757468421295804273e-01,2.582769401562698519e+00
6.790000000000000036e+00,8.752636347158050389e-01,2.583644906642112993e+00
6.791000000000000369e+00,8.747795520381215217e-01,2.584519928075308837e+00
6.791999999999999815e+00,8.742945945806089858e-01,2.585394464987258445e+00
6.793000000000000149e+00,8.738087628282248387e-01,2.586268516503415160e+00
6.794000000000000483e+00,8.733220572667983461e-01,2.587142081749721712e+00
6.794999999999999929e+00,8.728344783830316311e-01,2.588015159852604885e+00
6.796000000000000263e+00,8.723460266645035599e-01,2.588887749938979521e+00
6.796999999999999709e+00,8.718567025996633024e-01,2.589759851136246738e+00
6.798000000000000043e+00,8.713665066778329971e-01,2.590631462572298815e+00
6.799000000000000377e+00,8.708754393892051970e-01,2.591502583375515645e+00
6.799999999999999822e+00,8.703835012248470893e-01,2.592373212674769611e+00
6.801000000000000156e+00,8.698906926766933889e-01,2.593243349599423819e+00
6.802000000000000490e+00,8.693970142375517796e-01,2.594112993279331203e+00
6.802999999999999936e+00,8.689024664010973620e-01,2.594982142844843409e+00
6.804000000000000270e+00,8.684070496618772061e-01,2.595850797426799694e+00
6.804999999999999716e+00,8.679107645153044670e-01,2.596718956156538471e+00
6.806000000000000050e+00,8.674136114576631584e-01,2.597586618165894645e+00
6.807000000000000384e+00,8.669155909861049336e-01,2.598453782587194283e+00
6.807999999999999829e+00,8.664167035986464205e-01,2.599320448553267937e+00
6.809000000000000163e+00,8.659169497941731075e-01,2.600186615197440876e+00
6.810000000000000497e+00,8.654163300724377894e-01,2.601052281653535303e+00
